集計年,都道府県CD,都道府県名,産業大分類CD,産業大分類名,業種中分類CD,業種中分類名,企業単位_従業者数（人）
2009,19,山梨県,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,2131
2009,19,山梨県,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,6932
2009,19,山梨県,R,サービス業（他に分類されないもの）,93,政治・経済・文化団体,1595
2009,19,山梨県,R,サービス業（他に分類されないもの）,94,宗教,2602
2009,19,山梨県,R,サービス業（他に分類されないもの）,95,その他のサービス業,84
2009,20,長野県,A,農業，林業,01,農業,10827
2009,20,長野県,A,農業，林業,02,林業,2563
2009,20,長野県,B,漁業,03,漁業（水産養殖業を除く）,0
2009,20,長野県,B,漁業,04,水産養殖業,258
2009,20,長野県,C,鉱業，採石業，砂利採取業,05,鉱業，採石業，砂利採取業,925
2009,20,長野県,D,建設業,06,総合工事業,39702
2009,20,長野県,D,建設業,07,職別工事業(設備工事業を除く),19077
2009,20,長野県,D,建設業,08,設備工事業,17690
2009,20,長野県,E,製造業,09,食料品製造業,21911
2009,20,長野県,E,製造業,10,飲料・たばこ・飼料製造業,2620
2009,20,長野県,E,製造業,11,繊維工業,3000
2009,20,長野県,E,製造業,12,木材・木製品製造業（家具を除く）,3082
2009,20,長野県,E,製造業,13,家具・装備品製造業,2450
2009,20,長野県,E,製造業,14,パルプ・紙・紙加工品製造業,2150
2009,20,長野県,E,製造業,15,印刷・同関連業,6733
2009,20,長野県,E,製造業,16,化学工業,1244
2009,20,長野県,E,製造業,17,石油製品・石炭製品製造業,190
2009,20,長野県,E,製造業,18,プラスチック製品製造業（別掲を除く）,7308
2009,20,長野県,E,製造業,19,ゴム製品製造業,855
2009,20,長野県,E,製造業,20,なめし革・同製品・毛皮製造業,253
2009,20,長野県,E,製造業,21,窯業・土石製品製造業,4582
2009,20,長野県,E,製造業,22,鉄鋼業,1074
2009,20,長野県,E,製造業,23,非鉄金属製造業,3951
2009,20,長野県,E,製造業,24,金属製品製造業,13962
2009,20,長野県,E,製造業,25,はん用機械器具製造業,9713
2009,20,長野県,E,製造業,26,生産用機械器具製造業,20182
2009,20,長野県,E,製造業,27,業務用機械器具製造業,10619
2009,20,長野県,E,製造業,28,電子部品・デバイス・電子回路製造業,26384
2009,20,長野県,E,製造業,29,電気機械器具製造業,11766
2009,20,長野県,E,製造業,30,情報通信機械器具製造業,20277
2009,20,長野県,E,製造業,31,輸送用機械器具製造業,12390
2009,20,長野県,E,製造業,32,その他の製造業,6596
2009,20,長野県,F,電気・ガス・熱供給・水道業,33,電気業,3
2009,20,長野県,F,電気・ガス・熱供給・水道業,34,ガス業,365
2009,20,長野県,F,電気・ガス・熱供給・水道業,35,熱供給業,1
2009,20,長野県,F,電気・ガス・熱供給・水道業,36,水道業,212
2009,20,長野県,G,情報通信業,37,通信業,418
2009,20,長野県,G,情報通信業,38,放送業,1072
2009,20,長野県,G,情報通信業,39,情報サービス業,6759
2009,20,長野県,G,情報通信業,40,インターネット附随サービス業,209
2009,20,長野県,G,情報通信業,41,映像・音声・文字情報制作業,2886
2009,20,長野県,H,運輸業，郵便業,42,鉄道業,1935
2009,20,長野県,H,運輸業，郵便業,43,道路旅客運送業,8143
2009,20,長野県,H,運輸業，郵便業,44,道路貨物運送業,14577
2009,20,長野県,H,運輸業，郵便業,45,水運業,83
2009,20,長野県,H,運輸業，郵便業,46,航空運輸業,0
2009,20,長野県,H,運輸業，郵便業,47,倉庫業,464
2009,20,長野県,H,運輸業，郵便業,48,運輸に附帯するサービス業,1545
2009,20,長野県,H,運輸業，郵便業,49,郵便業（信書便事業を含む）,5
2009,20,長野県,I,卸売業，小売業,50,各種商品卸売業,78
2009,20,長野県,I,卸売業，小売業,51,繊維・衣服等卸売業,1368
2009,20,長野県,I,卸売業，小売業,52,飲食料品卸売業,11552
2009,20,長野県,I,卸売業，小売業,53,建築材料，鉱物・金属材料等卸売業,11746
2009,20,長野県,I,卸売業，小売業,54,機械器具卸売業,9415
2009,20,長野県,I,卸売業，小売業,55,その他の卸売業,10615
2009,20,長野県,I,卸売業，小売業,56,各種商品小売業,1448
2009,20,長野県,I,卸売業，小売業,57,織物・衣服・身の回り品小売業,6830
2009,20,長野県,I,卸売業，小売業,58,飲食料品小売業,39790
2009,20,長野県,I,卸売業，小売業,59,機械器具小売業,17436
2009,20,長野県,I,卸売業，小売業,60,その他の小売業,44330
2009,20,長野県,I,卸売業，小売業,61,無店舗小売業,2689
2009,20,長野県,J,金融業，保険業,62,銀行業,5609
2009,20,長野県,J,金融業，保険業,63,協同組織金融業,4263
2009,20,長野県,J,金融業，保険業,64,貸金業，クレジットカード業等非預金信用機関,150
2009,20,長野県,J,金融業，保険業,65,金融商品取引業，商品先物取引業,348
2009,20,長野県,J,金融業，保険業,66,補助的金融業等,253
2009,20,長野県,J,金融業，保険業,67,保険業（保険媒介代理業，保険サービス業を含む）,2602
2009,20,長野県,K,不動産業，物品賃貸業,68,不動産取引業,4300
2009,20,長野県,K,不動産業，物品賃貸業,69,不動産賃貸業・管理業,11921
2009,20,長野県,K,不動産業，物品賃貸業,70,物品賃貸業,3998
2009,20,長野県,L,学術研究，専門・技術サービス業,71,学術・開発研究機関,244
2009,20,長野県,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,7595
2009,20,長野県,L,学術研究，専門・技術サービス業,73,広告業,1254
2009,20,長野県,L,学術研究，専門・技術サービス業,74,技術サービス業（他に分類されないもの）,8696
2009,20,長野県,M,宿泊業，飲食サービス業,75,宿泊業,27682
2009,20,長野県,M,宿泊業，飲食サービス業,76,飲食店,45671
2009,20,長野県,M,宿泊業，飲食サービス業,77,持ち帰り・配達飲食サービス業,3505
2009,20,長野県,N,生活関連サービス業，娯楽業,78,洗濯・理容・美容・浴場業,18537
2009,20,長野県,N,生活関連サービス業，娯楽業,79,その他の生活関連サービス業,6675
2009,20,長野県,N,生活関連サービス業，娯楽業,80,娯楽業,8843
2009,20,長野県,O,教育，学習支援業,81,学校教育,7036
2009,20,長野県,O,教育，学習支援業,82,その他の教育，学習支援業,9258
2009,20,長野県,P,医療，福祉,83,医療業,40857
2009,20,長野県,P,医療，福祉,84,保健衛生,529
2009,20,長野県,P,医療，福祉,85,社会保険・社会福祉・介護事業,34617
2009,20,長野県,Q,複合サービス事業,86,郵便局,548
2009,20,長野県,Q,複合サービス事業,87,協同組合（他に分類されないもの）,11952
2009,20,長野県,R,サービス業（他に分類されないもの）,88,廃棄物処理業,4958
2009,20,長野県,R,サービス業（他に分類されないもの）,89,自動車整備業,4816
2009,20,長野県,R,サービス業（他に分類されないもの）,90,機械等修理業（別掲を除く）,1839
2009,20,長野県,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,6465
2009,20,長野県,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,17242
2009,20,長野県,R,サービス業（他に分類されないもの）,93,政治・経済・文化団体,3917
2009,20,長野県,R,サービス業（他に分類されないもの）,94,宗教,4465
2009,20,長野県,R,サービス業（他に分類されないもの）,95,その他のサービス業,318
2009,21,岐阜県,A,農業，林業,01,農業,4642
2009,21,岐阜県,A,農業，林業,02,林業,1507
2009,21,岐阜県,B,漁業,03,漁業（水産養殖業を除く）,86
2009,21,岐阜県,B,漁業,04,水産養殖業,337
2009,21,岐阜県,C,鉱業，採石業，砂利採取業,05,鉱業，採石業，砂利採取業,961
2009,21,岐阜県,D,建設業,06,総合工事業,34204
2009,21,岐阜県,D,建設業,07,職別工事業(設備工事業を除く),19709
2009,21,岐阜県,D,建設業,08,設備工事業,14893
2009,21,岐阜県,E,製造業,09,食料品製造業,14932
2009,21,岐阜県,E,製造業,10,飲料・たばこ・飼料製造業,1777
2009,21,岐阜県,E,製造業,11,繊維工業,17223
2009,21,岐阜県,E,製造業,12,木材・木製品製造業（家具を除く）,5034
2009,21,岐阜県,E,製造業,13,家具・装備品製造業,7986
2009,21,岐阜県,E,製造業,14,パルプ・紙・紙加工品製造業,6619
2009,21,岐阜県,E,製造業,15,印刷・同関連業,6876
2009,21,岐阜県,E,製造業,16,化学工業,2347
2009,21,岐阜県,E,製造業,17,石油製品・石炭製品製造業,107
2009,21,岐阜県,E,製造業,18,プラスチック製品製造業（別掲を除く）,11201
2009,21,岐阜県,E,製造業,19,ゴム製品製造業,2246
2009,21,岐阜県,E,製造業,20,なめし革・同製品・毛皮製造業,197
2009,21,岐阜県,E,製造業,21,窯業・土石製品製造業,19472
2009,21,岐阜県,E,製造業,22,鉄鋼業,2315
2009,21,岐阜県,E,製造業,23,非鉄金属製造業,3409
2009,21,岐阜県,E,製造業,24,金属製品製造業,17913
2009,21,岐阜県,E,製造業,25,はん用機械器具製造業,9880
2009,21,岐阜県,E,製造業,26,生産用機械器具製造業,13525
2009,21,岐阜県,E,製造業,27,業務用機械器具製造業,3531
2009,21,岐阜県,E,製造業,28,電子部品・デバイス・電子回路製造業,9636
2009,21,岐阜県,E,製造業,29,電気機械器具製造業,7221
2009,21,岐阜県,E,製造業,30,情報通信機械器具製造業,813
2009,21,岐阜県,E,製造業,31,輸送用機械器具製造業,15451
2009,21,岐阜県,E,製造業,32,その他の製造業,3432
2009,21,岐阜県,F,電気・ガス・熱供給・水道業,33,電気業,0
2009,21,岐阜県,F,電気・ガス・熱供給・水道業,34,ガス業,74
2009,21,岐阜県,F,電気・ガス・熱供給・水道業,35,熱供給業,0
2009,21,岐阜県,F,電気・ガス・熱供給・水道業,36,水道業,241
2009,21,岐阜県,G,情報通信業,37,通信業,183
2009,21,岐阜県,G,情報通信業,38,放送業,411
2009,21,岐阜県,G,情報通信業,39,情報サービス業,4679
2009,21,岐阜県,G,情報通信業,40,インターネット附随サービス業,237
2009,21,岐阜県,G,情報通信業,41,映像・音声・文字情報制作業,1181
2009,21,岐阜県,H,運輸業，郵便業,42,鉄道業,1003
2009,21,岐阜県,H,運輸業，郵便業,43,道路旅客運送業,5591
2009,21,岐阜県,H,運輸業，郵便業,44,道路貨物運送業,37640
2009,21,岐阜県,H,運輸業，郵便業,45,水運業,0
2009,21,岐阜県,H,運輸業，郵便業,46,航空運輸業,0
2009,21,岐阜県,H,運輸業，郵便業,47,倉庫業,1221
2009,21,岐阜県,H,運輸業，郵便業,48,運輸に附帯するサービス業,1205
2009,21,岐阜県,H,運輸業，郵便業,49,郵便業（信書便事業を含む）,0
2009,21,岐阜県,I,卸売業，小売業,50,各種商品卸売業,44
2009,21,岐阜県,I,卸売業，小売業,51,繊維・衣服等卸売業,7279
2009,21,岐阜県,I,卸売業，小売業,52,飲食料品卸売業,10720
2009,21,岐阜県,I,卸売業，小売業,53,建築材料，鉱物・金属材料等卸売業,9205
2009,21,岐阜県,I,卸売業，小売業,54,機械器具卸売業,7316
2009,21,岐阜県,I,卸売業，小売業,55,その他の卸売業,12583
2009,21,岐阜県,I,卸売業，小売業,56,各種商品小売業,584
2009,21,岐阜県,I,卸売業，小売業,57,織物・衣服・身の回り品小売業,9182
2009,21,岐阜県,I,卸売業，小売業,58,飲食料品小売業,45356
2009,21,岐阜県,I,卸売業，小売業,59,機械器具小売業,16816
2009,21,岐阜県,I,卸売業，小売業,60,その他の小売業,50351
2009,21,岐阜県,I,卸売業，小売業,61,無店舗小売業,914
2009,21,岐阜県,J,金融業，保険業,62,銀行業,9288
2009,21,岐阜県,J,金融業，保険業,63,協同組織金融業,5948
2009,21,岐阜県,J,金融業，保険業,64,貸金業，クレジットカード業等非預金信用機関,347
2009,21,岐阜県,J,金融業，保険業,65,金融商品取引業，商品先物取引業,128
2009,21,岐阜県,J,金融業，保険業,66,補助的金融業等,436
2009,21,岐阜県,J,金融業，保険業,67,保険業（保険媒介代理業，保険サービス業を含む）,2485
2009,21,岐阜県,K,不動産業，物品賃貸業,68,不動産取引業,2389
2009,21,岐阜県,K,不動産業，物品賃貸業,69,不動産賃貸業・管理業,8427
2009,21,岐阜県,K,不動産業，物品賃貸業,70,物品賃貸業,2353
2009,21,岐阜県,L,学術研究，専門・技術サービス業,71,学術・開発研究機関,144
2009,21,岐阜県,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,6897
2009,21,岐阜県,L,学術研究，専門・技術サービス業,73,広告業,790
2009,21,岐阜県,L,学術研究，専門・技術サービス業,74,技術サービス業（他に分類されないもの）,8468
2009,21,岐阜県,M,宿泊業，飲食サービス業,75,宿泊業,10908
2009,21,岐阜県,M,宿泊業，飲食サービス業,76,飲食店,46694
2009,21,岐阜県,M,宿泊業，飲食サービス業,77,持ち帰り・配達飲食サービス業,4082
2009,21,岐阜県,N,生活関連サービス業，娯楽業,78,洗濯・理容・美容・浴場業,24474
2009,21,岐阜県,N,生活関連サービス業，娯楽業,79,その他の生活関連サービス業,5194
2009,21,岐阜県,N,生活関連サービス業，娯楽業,80,娯楽業,13012
